location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
PE,2022-04-01,PE,Peru,481,34,2539948,118368,68502514,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.277778,21.666667,28.0,13.589,89.196882,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-02,PE,Peru,482,43,2540430,118411,68746907,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.537037,21.0,28.0,20.066,77.409147,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-03,PE,Peru,471,29,2540901,118440,68960070,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.777778,22.0,29.0,0.0,71.688714,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-04,PE,Peru,158,26,2541059,118466,69099932,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.814815,24.0,31.333333,0.169333,73.111869,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-05,PE,Peru,311,18,2541370,118484,69190942,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.680556,20.75,29.472222,0.677333,69.517447,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-06,PE,Peru,483,24,2541853,118508,69363672,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.351852,23.0,28.444444,2.709333,83.367646,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-07,PE,Peru,729,24,2542582,118532,69529745,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.407407,22.666667,30.333333,0.0,78.729813,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-08,PE,Peru,551,18,2543133,118550,69701390,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.888889,23.333333,29.666667,0.0,86.226175,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-09,PE,Peru,454,33,2543587,118583,69896180,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.962963,22.666667,29.12963,1.862667,83.847639,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-10,PE,Peru,295,15,2543882,118598,70052621,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,24.0,30.0,3.0,90.868132,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-11,PE,Peru,260,21,2544142,118619,70208545,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.462963,22.666667,31.037037,0.169333,76.104383,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-12,PE,Peru,667,21,2544809,118640,70368505,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.013889,23.0,29.027778,2.9845,78.447939,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-13,PE,Peru,743,19,2545552,118659,70536488,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.037037,23.333333,30.537037,0.0,77.952498,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-14,PE,Peru,796,18,2546348,118677,70626953,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.537037,23.0,31.0,3.640667,80.732315,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-15,PE,Peru,663,31,2547011,118708,70684527,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.222222,22.925926,28.796296,6.011333,88.304732,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-16,PE,Peru,470,23,2547481,118731,70824263,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,21.666667,30.0,3.640667,75.117262,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-17,PE,Peru,600,11,2548081,118742,70921442,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.055556,23.0,31.388889,0.0,71.85039,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-18,PE,Peru,645,24,2548726,118766,71062266,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.148148,23.666667,31.0,0.0,77.363964,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-19,PE,Peru,755,22,2549481,118788,71202886,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.518519,22.666667,31.333333,0.0,72.989908,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-20,PE,Peru,730,28,2550211,118816,71344180,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.740741,0.0,77.980481,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-21,PE,Peru,744,11,2550955,118827,71486720,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.648148,23.333333,29.796296,1.016,80.742731,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-22,PE,Peru,730,9,2551685,118836,71649079,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.888889,22.666667,30.796296,0.0,75.568455,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-23,PE,Peru,752,12,2552437,118848,71827336,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.796296,22.740741,32.740741,0.0,74.906084,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-24,PE,Peru,781,6,2553218,118854,71970221,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.611111,26.0,33.777778,0.0,71.883729,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-25,PE,Peru,801,19,2554019,118873,72111945,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.208333,22.75,30.361111,2.963333,75.007631,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-26,PE,Peru,623,8,2554642,118881,72259114,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.537037,23.333333,31.666667,3.979333,77.259679,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-27,PE,Peru,851,9,2555493,118890,72404955,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.518519,25.0,32.333333,0.0,76.299709,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-28,PE,Peru,778,20,2556271,118910,72546443,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.5,23.666667,30.203704,1.016,83.179092,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-29,PE,Peru,629,12,2556900,118922,72694492,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.0,0.338667,80.106912,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-04-30,PE,Peru,695,14,2557595,118936,72850910,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.37037,23.0,31.333333,6.985,75.785447,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-01,PE,Peru,586,17,2558181,118953,72891559,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.222222,23.611111,33.0,1.016,78.547683,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-02,PE,Peru,684,24,2558865,118977,72970992,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.240741,23.12963,32.0,0.0,72.711754,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-03,PE,Peru,648,12,2559513,118989,73065308,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.685185,23.759259,31.12963,7.366,78.639272,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-04,PE,Peru,692,14,2560205,119003,73159159,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.962963,22.333333,31.12963,0.338667,85.95954,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-05,PE,Peru,1163,22,2561368,119025,73250984,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.240741,21.537037,29.12963,3.979333,73.574069,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-06,PE,Peru,0,0,2561368,119025,73338010,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.796296,23.0,30.333333,0.0,73.252541,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-07,PE,Peru,300,20,2561668,119045,73419005,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.833333,22.592593,31.333333,0.0,73.277906,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-08,PE,Peru,456,13,2562124,119058,73435776,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.888889,26.0,32.611111,0.0,60.58611,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-09,PE,Peru,293,11,2562417,119069,73526243,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.333333,22.740741,32.333333,0.0,72.224777,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-10,PE,Peru,264,11,2562681,119080,73628856,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.740741,24.537037,32.796296,0.0,72.491951,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-11,PE,Peru,462,11,2563143,119091,73728259,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.074074,23.333333,31.796296,1.354667,80.351647,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-12,PE,Peru,360,21,2563503,119112,73825703,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.0,22.925926,29.407407,17.695333,82.303771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-13,PE,Peru,355,13,2563858,119125,73925650,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.240741,23.333333,30.666667,4.656667,76.35984,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-14,PE,Peru,403,10,2564261,119135,74032168,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.259259,23.259259,32.407407,0.0,75.272868,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-15,PE,Peru,504,17,2564765,119152,74100694,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.583333,24.5,30.305556,0.0,80.617752,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-16,PE,Peru,409,4,2565174,119156,74191978,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.666667,23.462963,30.259259,0.254,82.531123,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-17,PE,Peru,388,14,2565562,119170,74288217,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,22.430556,20.222222,25.652778,19.8755,85.755137,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-18,PE,Peru,518,11,2566080,119181,74385289,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.703704,21.333333,26.0,2.032,77.747657,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-19,PE,Peru,444,8,2566524,119189,74479484,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.444444,20.203704,25.925926,0.0,73.714771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-20,PE,Peru,694,9,2567218,119198,74580502,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.981481,21.333333,28.333333,0.0,69.049099,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-21,PE,Peru,415,12,2567633,119210,74694078,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.314815,21.203704,29.740741,0.0,71.192391,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-22,PE,Peru,751,8,2568384,119218,74773851,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.833333,25.0,31.0,0.0,63.955947,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-23,PE,Peru,267,10,2568651,119228,74870489,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.62963,22.592593,31.0,0.0,76.719603,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-24,PE,Peru,331,6,2568982,119234,74970526,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.259259,22.666667,30.666667,18.542,83.348003,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-25,PE,Peru,601,12,2569583,119246,75070240,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.666667,22.203704,28.611111,0.0,84.246824,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-26,PE,Peru,666,11,2570249,119257,75167217,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.185185,22.12963,28.666667,15.070667,84.461223,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-27,PE,Peru,457,10,2570706,119267,75270632,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.851852,22.333333,30.0,0.0,84.262106,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-28,PE,Peru,1170,7,2571876,119274,75383714,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,22.333333,29.666667,0.0,80.356609,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-29,PE,Peru,517,11,2572393,119285,75466087,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.222222,25.0,32.0,0.0,67.601124,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-30,PE,Peru,296,13,2572689,119298,75557699,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.0,31.333333,0.0,74.136255,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-05-31,PE,Peru,1177,19,2573866,119317,75643682,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.055556,22.074074,31.12963,0.0,77.931323,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-06-01,PE,Peru,0,0,2573866,119317,75715949,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.851852,22.592593,29.537037,0.0,83.678597,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-06-02,PE,Peru,1080,22,2574946,119339,75791908,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.388889,22.925926,30.666667,0.0,75.778827,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
PE,2022-06-03,PE,Peru,799,1,2575745,119340,75872270,29381884,14450757,14931127,7120114,25390339,25.759,0.75,5140624,5035905,4895056,4379777,3660378,2772568,1846407,1078066,573103,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.074074,23.0,30.666667,0.338667,79.354708,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,0,0
